"FemaleID","ReprodRef","BirthDate","Year","Month","Age","Cond7Day","TB","Dominant","LitterSuccess"
234,861,"09/12/2003",2008,9,1732,90.07455794,"N","Y",1
791,862,"29/01/2006",2008,9,952,NA,"N","N",0
322,863,"19/03/2006",2008,9,905,151.8614597,"N","N",0
782,864,"16/09/2004",2008,9,1459,111.1307952,"N","Y",1
182,865,"30/01/2005",2008,9,1325,NA,"N","Y",0
323,866,"19/03/2006",2008,9,913,143.6407174,"N","N",0
242,867,"03/09/2006",2008,9,746,123.8994093,"N","N",1
184,868,"12/09/2005",2008,9,1102,NA,"N","N",1
556,869,"06/07/2004",2008,10,1548,64.21989145,"N","N",0
787,870,"22/02/2005",2008,10,1324,NA,"N","N",0
789,871,"26/08/2005",2008,10,1145,138.1089545,"N","Y",1
442,872,"23/11/2003",2008,10,1797,-2.344010441,"N","Y",1
194,873,"22/12/2006",2008,10,678,20.88279692,"N","N",0
506,874,"04/12/2004",2008,10,1427,NA,"Y","Y",1
612,875,"02/04/2005",2008,10,1308,90.87737502,"N","Y",1
122,876,"12/08/2006",2008,10,811,39.12425468,"Y","Y",0
786,877,"22/02/2005",2008,11,1349,-4.21361108,"N","Y",1
397,878,"04/08/2005",2008,11,1188,85.90802046,"N","Y",1
778,879,"22/02/2004",2008,11,1719,39.15179291,"N","Y",1
488,880,"21/01/2000",2008,11,3212,-17.63583938,"Y","Y",0
189,881,"30/11/2005",2008,11,1073,NA,"N","N",0
443,882,"23/11/2003",2008,11,1813,38.22561462,"N","Y",1
510,883,"12/03/2005",2008,11,1340,7.225286262,"N","Y",1
310,884,"24/11/2002",2008,11,2183,87.29409561,"N","Y",1
123,885,"12/08/2006",2008,11,827,35.37002801,"N","N",0
193,886,"10/08/2006",2008,11,830,-0.983297995,"N","N",0
559,887,"25/03/2005",2008,11,1337,25.10605406,"N","N",1
793,888,"24/02/2006",2008,11,1006,-1.544699189,"Y","Y",1
781,889,"16/09/2004",2008,11,1532,47.18687071,"N","Y",1
182,890,"30/01/2005",2008,12,1401,NA,"N","Y",1
184,891,"12/09/2005",2008,12,1178,NA,"N","N",1
615,892,"18/09/2006",2008,12,808,40.71119792,"N","N",0
557,893,"01/11/2004",2008,12,1497,150.5489746,"N","N",0
242,894,"03/09/2006",2008,12,849,NA,"N","Y",1
190,895,"19/02/2006",2008,12,1045,NA,"N","N",0
789,896,"26/08/2005",2009,1,1227,71.9445377,"N","Y",1
778,897,"22/02/2004",2009,1,1781,18.7420942,"N","Y",0
443,898,"23/11/2003",2009,1,1873,29.44186421,"N","Y",0
506,899,"04/12/2004",2009,1,1506,50.01852329,"Y","Y",1
786,900,"22/02/2005",2009,1,1427,19.70725376,"N","Y",0
488,901,"21/01/2000",2009,1,3288,68.11387674,"Y","Y",0
397,902,"04/08/2005",2009,1,1267,NA,"N","Y",1
194,903,"22/12/2006",2009,1,766,-93.13886925,"N","N",0
510,904,"12/03/2005",2009,1,1419,67.55768213,"N","Y",1
514,905,"24/04/2006",2009,1,1013,-38.36099078,"N","N",0
193,906,"10/08/2006",2009,2,908,-94.17119882,"N","Y",0
310,907,"24/11/2002",2009,2,2267,19.23692785,"N","Y",1
781,908,"16/09/2004",2009,2,1609,70.17453314,"N","Y",0
788,909,"26/08/2005",2009,2,1268,NA,"N","N",1
793,910,"24/02/2006",2009,2,1087,25.74922754,"Y","Y",1
323,911,"19/03/2006",2009,2,1067,NA,"N","N",0
797,912,"01/02/2007",2009,2,751,51.93985013,"N","N",0
851,913,"04/01/2008",2009,2,414,19.67644311,"N","N",0
852,914,"04/01/2008",2009,2,414,55.21110769,"N","N",0
782,915,"16/09/2004",2009,2,1620,41.12042343,"N","N",1
554,916,"20/01/2004",2009,2,1862,128.7477584,"Y","N",0
184,917,"12/09/2005",2009,3,1267,NA,"N","Y",1
557,918,"01/11/2004",2009,3,1590,17.93366835,"N","N",0
556,919,"06/07/2004",2009,3,1709,54.80647588,"N","N",0
856,920,"29/01/2008",2009,3,409,32.75673578,"N","N",0
842,921,"19/12/2007",2009,3,452,78.24274241,"N","N",0
559,922,"25/03/2005",2009,3,1451,-13.67956751,"N","N",0
612,923,"02/04/2005",2009,3,1445,NA,"N","Y",1
795,924,"25/01/2007",2009,3,783,112.6665222,"Y","N",0
864,925,"16/02/2008",2009,3,399,61.74961534,"N","N",1
615,926,"18/09/2006",2009,3,918,NA,"N","N",0
242,927,"03/09/2006",2009,3,934,105.3747972,"N","Y",1
182,928,"30/01/2005",2009,3,1519,72.59543687,"N","Y",0
443,929,"23/11/2003",2009,3,1954,9.265997941,"N","Y",1
778,930,"22/02/2004",2009,3,1863,10.47022332,"N","Y",1
397,931,"04/08/2005",2009,3,1335,NA,"N","Y",0
788,932,"26/08/2005",2009,4,1315,23.5723976,"N","N",0
506,933,"04/12/2004",2009,4,1585,26.93497766,"Y","Y",0
793,934,"24/02/2006",2009,4,1140,27.60979628,"Y","Y",0
786,935,"22/02/2005",2009,4,1509,107.0311024,"N","Y",1
488,936,"21/01/2000",2009,4,3371,48.36366296,"Y","Y",1
556,937,"06/07/2004",2009,4,1746,84.39699972,"N","N",0
1110,938,"15/01/2008",2009,4,458,30.879767,"N","N",0
515,939,"20/01/2007",2009,4,827,64.00855981,"N","N",0
781,940,"16/09/2004",2009,5,1690,82.30287863,"N","Y",1
874,941,"03/04/2008",2009,5,405,62.99281649,"N","N",1
851,942,"04/01/2008",2009,7,556,48.02372996,"N","N",0
852,943,"04/01/2008",2009,7,556,21.98915089,"N","N",0
795,944,"25/01/2007",2009,7,902,40.05704473,"Y","N",0
788,945,"26/08/2005",2009,7,1425,22.45497728,"N","N",0
554,946,"20/01/2004",2009,8,2025,84.29415932,"Y","Y",1
242,947,"03/09/2006",2009,9,1099,48.60879146,"N","Y",0
789,948,"26/08/2005",2009,9,1474,94.29020444,"N","Y",1
190,949,"19/02/2006",2009,9,1297,NA,"N","Y",0
443,950,"23/11/2003",2009,9,2122,79.32341782,"N","Y",1
510,951,"12/03/2005",2009,9,1648,89.77186603,"N","Y",1
397,952,"04/08/2005",2009,9,1503,85.09683877,"N","Y",1
786,953,"22/02/2005",2009,9,1667,13.48921005,"N","Y",0
793,954,"24/02/2006",2009,9,1301,49.17791793,"Y","Y",1
615,955,"18/09/2006",2009,9,1095,NA,"N","Y",0
781,956,"16/09/2004",2009,9,1828,0.858178382,"N","Y",1
506,957,"04/12/2004",2009,9,1750,42.3756237,"Y","Y",1
182,958,"30/01/2005",2009,9,1694,53.98871096,"N","Y",1
778,959,"22/02/2004",2009,9,2038,90.24206588,"N","Y",1
851,960,"04/01/2008",2009,9,630,27.71547847,"N","N",1
782,961,"16/09/2004",2009,10,1842,107.4176128,"N","N",1
876,962,"14/04/2008",2009,10,541,-25.76689201,"N","N",1
788,963,"26/08/2005",2009,11,1548,86.00156888,"N","Y",1
789,964,"26/08/2005",2009,11,1553,60.01230266,"N","Y",1
242,965,"03/09/2006",2009,11,1183,29.6507101,"N","Y",1
397,966,"04/08/2005",2009,12,1582,54.40791944,"N","Y",1
510,967,"12/03/2005",2009,12,1728,39.79412907,"N","Y",1
443,968,"23/11/2003",2009,12,2204,109.9428243,"N","Y",1
182,969,"30/01/2005",2009,12,1773,147.299225,"Y","Y",1
793,970,"24/02/2006",2009,12,1384,76.19730641,"Y","Y",1
781,971,"16/09/2004",2009,12,1912,33.18321391,"N","Y",1
506,972,"04/12/2004",2009,12,1835,66.44926366,"Y","Y",1
554,973,"20/01/2004",2009,12,2154,93.69839925,"Y","Y",1
778,974,"22/02/2004",2009,12,2124,61.245859,"N","Y",1
1066,975,"31/10/2008",2009,12,422,61.31482091,"N","Y",0
797,976,"01/02/2007",2010,1,1072,NA,"N","N",0
852,977,"04/01/2008",2010,1,737,60.59309725,"N","N",0
795,978,"25/01/2007",2010,1,1082,44.05311958,"Y","N",0
1067,979,"31/10/2008",2010,1,443,28.48128915,"N","N",1
871,980,"04/04/2008",2010,1,657,NA,"N","N",0
876,981,"14/04/2008",2010,1,650,NA,"N","N",0
875,982,"14/04/2008",2010,1,651,NA,"N","N",0
904,983,"14/10/2008",2010,1,469,71.17534247,"N","N",0
851,984,"04/01/2008",2010,1,753,54.12805782,"N","N",0
1145,985,"06/11/2008",2010,1,447,49.5138431,"N","N",0
924,986,"06/11/2008",2010,1,451,70.47774892,"N","N",0
897,987,"24/08/2008",2010,2,530,NA,"N","N",0
397,988,"04/08/2005",2010,2,1647,NA,"N","Y",0
978,989,"24/01/2008",2010,2,746,193.1586269,"N","N",0
788,990,"26/08/2005",2010,2,1628,20.9120493,"N","Y",1
789,991,"26/08/2005",2010,2,1632,-5.53220259,"Y","Y",1
781,992,"16/09/2004",2010,2,1983,8.924732986,"N","Y",0
510,993,"12/03/2005",2010,2,1807,-13.79714402,"N","Y",1
242,994,"03/09/2006",2010,2,1267,32.55880623,"N","Y",1
443,995,"23/11/2003",2010,2,2282,13.14180149,"N","Y",1
901,996,"18/09/2008",2010,2,525,NA,"N","N",0
782,997,"16/09/2004",2010,2,1989,229.2644143,"N","N",1
793,998,"24/02/2006",2010,2,1465,NA,"Y","Y",0
182,999,"30/01/2005",2010,3,1857,54.35614468,"Y","Y",1
778,1000,"22/02/2004",2010,3,2207,61.9606936,"Y","Y",1
907,1001,"14/10/2008",2010,3,515,NA,"Y","N",0
1066,1002,"31/10/2008",2010,3,501,26.36523884,"Y","Y",0
839,1003,"10/12/2007",2010,3,834,48.85475906,"Y","N",0
840,1004,"10/12/2007",2010,3,837,25.12485643,"N","Y",1
891,1005,"22/08/2008",2010,3,585,62.0109841,"N","N",0
782,1006,"16/09/2004",2010,4,2023,-28.90872984,"N","Y",0
888,1007,"17/08/2008",2010,4,593,78.0919174,"N","N",0
852,1008,"04/01/2008",2010,4,822,29.85594117,"N","N",0
1067,1009,"31/10/2008",2010,4,536,12.66213513,"Y","N",0
788,1010,"26/08/2005",2010,4,1708,69.90008506,"N","Y",1
840,1011,"10/12/2007",2010,6,915,39.31254156,"Y","Y",0
510,1012,"12/03/2005",2010,6,1920,19.91514278,"N","Y",0
1067,1013,"31/10/2008",2010,7,630,39.08312144,"Y","N",0
443,1014,"23/11/2003",2010,8,2452,77.68277587,"N","Y",1
789,1015,"26/08/2005",2010,8,1812,99.01040485,"Y","Y",1
782,1016,"16/09/2004",2010,8,2161,72.83299437,"N","Y",0
506,1017,"04/12/2004",2010,8,2083,73.13299359,"Y","Y",1
943,1018,"18/01/2009",2010,8,578,NA,"N","N",0
1066,1019,"31/10/2008",2010,8,660,31.97798473,"Y","Y",0
242,1020,"03/09/2006",2010,8,1451,42.26564356,"N","Y",1
182,1021,"30/01/2005",2010,8,2032,77.11488117,"Y","Y",1
840,1022,"10/12/2007",2010,8,990,38.96715008,"Y","Y",1
793,1023,"24/02/2006",2010,9,1652,46.79637623,"Y","Y",0
778,1024,"22/02/2004",2010,9,2387,7.370993096,"Y","Y",0
907,1025,"14/10/2008",2010,9,704,NA,"Y","N",0
1134,1026,"08/09/2009",2010,9,375,19.84018989,"N","N",0
788,1027,"26/08/2005",2010,9,1850,27.39072391,"N","Y",1
1101,1028,"17/09/2009",2010,9,368,52.81516854,"N","N",0
1073,1029,"17/03/2009",2010,9,560,30.74800053,"Y","N",1
443,1030,"23/11/2003",2010,10,2530,-27.17239439,"N","Y",1
789,1031,"26/08/2005",2010,10,1891,-80.58204067,"Y","Y",1
1066,1032,"31/10/2008",2010,10,729,47.71301423,"Y","Y",0
510,1033,"12/03/2005",2010,11,2063,-8.833290919,"N","Y",1
793,1034,"24/02/2006",2010,11,1714,1.407137817,"Y","Y",0
782,1035,"16/09/2004",2010,11,2244,42.70309033,"N","Y",1
182,1036,"30/01/2005",2010,11,2108,-54.42550908,"Y","Y",0
506,1037,"04/12/2004",2010,11,2174,NA,"Y","Y",1
778,1038,"22/02/2004",2010,11,2471,-27.07007187,"Y","Y",1
788,1039,"26/08/2005",2010,12,1928,26.60616143,"N","Y",1
242,1040,"03/09/2006",2010,12,1558,-10.60606965,"N","Y",1
1034,1041,"30/03/2009",2010,12,619,-52.20303323,"N","N",0
1098,1042,"17/08/2008",2011,1,867,NA,"Y","N",0
917,1043,"09/11/2008",2011,1,788,32.45386091,"N","N",0
443,1044,"23/11/2003",2011,1,2612,NA,"N","Y",1
789,1045,"26/08/2005",2011,1,1970,-33.02184298,"Y","Y",1
915,1046,"09/11/2008",2011,1,801,-56.28364642,"N","N",0
1066,1047,"31/10/2008",2011,1,811,-47.85444062,"Y","Y",1
793,1048,"24/02/2006",2011,1,1792,NA,"Y","Y",0
510,1049,"12/03/2005",2011,1,2142,NA,"N","Y",1
782,1050,"16/09/2004",2011,1,2324,59.58284783,"N","Y",1
182,1051,"30/01/2005",2011,1,2190,38.35706615,"Y","Y",1
943,1052,"18/01/2009",2011,1,741,33.70211492,"N","N",0
840,1053,"10/12/2007",2011,1,1147,32.3755524,"Y","Y",1
913,1054,"09/11/2008",2011,1,813,48.36155714,"N","N",0
1080,1055,"01/12/2008",2011,2,793,NA,"N","N",0
1083,1056,"01/12/2008",2011,2,795,-11.14249178,"N","N",0
1039,1057,"14/09/2009",2011,2,510,63.24268231,"N","N",0
506,1058,"04/12/2004",2011,2,2256,-25.84988893,"Y","Y",1
852,1059,"04/01/2008",2011,2,1133,NA,"N","N",0
1056,1060,"04/12/2009",2011,2,436,9.23657841,"N","N",0
1025,1061,"19/09/2009",2011,2,516,26.28080183,"N","N",0
896,1062,"24/08/2008",2011,2,907,NA,"N","N",0
897,1063,"24/08/2008",2011,2,912,NA,"N","N",0
788,1064,"26/08/2005",2011,2,2007,29.46283411,"N","Y",1
1044,1065,"21/02/2010",2011,2,367,NA,"N","N",0
1085,1066,"20/09/2009",2011,2,521,72.10045208,"N","N",0
882,1067,"14/08/2008",2011,2,924,NA,"N","N",0
1026,1068,"19/09/2009",2011,2,525,54.37231781,"Y","N",0
242,1069,"03/09/2006",2011,2,1638,73.4235854,"N","Y",1
1051,1070,"15/09/2009",2011,2,530,101.0160606,"N","N",0
778,1071,"22/02/2004",2011,2,2563,9.697888054,"Y","Y",1
860,1072,"08/02/2008",2011,3,1121,80.33362874,"N","N",0
976,1073,"09/03/2010",2011,3,368,86.68099519,"N","N",0
443,1074,"23/11/2003",2011,3,2670,116.2271436,"N","Y",0
1043,1075,"05/12/2009",2011,3,468,51.23468403,"N","N",1
1066,1076,"31/10/2008",2011,3,873,23.49313064,"Y","Y",0
789,1077,"26/08/2005",2011,4,2051,30.47562371,"Y","Y",1
882,1078,"14/08/2008",2011,4,969,-13.00632797,"N","N",0
506,1079,"04/12/2004",2011,4,2319,-25.28833755,"Y","Y",0
1072,1080,"17/03/2009",2011,4,758,NA,"N","N",1
913,1081,"09/11/2008",2011,4,886,79.28635059,"N","N",1
1101,1082,"17/09/2009",2011,4,579,75.76033889,"Y","N",0
950,1083,"29/01/2009",2011,4,813,-1.268647701,"N","N",0
1039,1084,"14/09/2009",2011,4,586,107.066288,"N","N",0
1100,1085,"17/09/2009",2011,5,596,48.71635617,"Y","N",0
925,1086,"11/11/2008",2011,5,908,77.55859343,"N","N",1
852,1087,"04/01/2008",2011,5,1220,59.14591749,"N","N",1
943,1088,"18/01/2009",2011,5,841,16.30929447,"N","N",0
182,1089,"30/01/2005",2011,8,2374,NA,"Y","Y",1
789,1090,"26/08/2005",2011,8,2168,NA,"Y","N",0
506,1091,"04/12/2004",2011,8,2437,79.63042143,"Y","Y",1
443,1092,"23/11/2003",2011,8,2822,116.8484627,"N","Y",1
788,1093,"26/08/2005",2011,8,2180,89.40932689,"N","Y",1
917,1094,"09/11/2008",2011,8,1009,NA,"N","N",0
778,1095,"22/02/2004",2011,8,2732,75.66445339,"Y","Y",1
510,1096,"12/03/2005",2011,8,2352,NA,"N","Y",0
860,1097,"08/02/2008",2011,8,1289,NA,"N","N",0
907,1098,"14/10/2008",2011,8,1041,115.4983873,"Y","Y",1
1100,1099,"17/09/2009",2011,8,710,72.98266009,"Y","Y",0
950,1100,"29/01/2009",2011,8,944,131.7877444,"N","N",1
967,1101,"16/12/2009",2011,9,627,NA,"N","N",1
840,1102,"10/12/2007",2011,9,1364,3.968176414,"Y","Y",0
782,1103,"16/09/2004",2011,9,2546,114.3833024,"N","Y",1
964,1104,"21/09/2009",2011,9,715,NA,"N","Y",0
1108,1105,"03/09/2010",2011,9,370,105.6794246,"N","N",0
242,1106,"03/09/2006",2011,9,1832,44.59770079,"N","Y",0
995,1107,"02/10/2009",2011,9,708,57.51495535,"N","N",0
1083,1108,"01/12/2008",2011,9,1014,NA,"N","N",0
1139,1109,"26/11/2009",2011,9,654,47.05388641,"N","N",0
1106,1110,"28/02/2010",2011,9,562,NA,"Y","N",0
1105,1111,"28/02/2010",2011,9,563,NA,"Y","N",0
1026,1112,"19/09/2009",2011,9,728,NA,"Y","N",0
1010,1113,"21/02/2010",2011,9,576,90.35625137,"N","N",0
1015,1114,"15/09/2009",2011,9,741,69.64250825,"N","N",0
1022,1115,"26/03/2010",2011,9,550,66.25647126,"Y","N",0
947,1116,"22/01/2009",2011,9,978,NA,"Y","N",1
1056,1117,"04/12/2009",2011,9,663,43.32621476,"N","N",0
1012,1118,"21/02/2010",2011,9,586,66.21636158,"N","N",0
1014,1119,"24/08/2010",2011,10,406,-6.52933367,"N","N",1
1051,1120,"15/09/2009",2011,10,750,102.6445333,"N","N",0
852,1121,"04/01/2008",2011,10,1372,NA,"N","N",0
882,1122,"14/08/2008",2011,10,1154,NA,"N","N",0
182,1123,"30/01/2005",2011,10,2450,56.40851089,"Y","Y",0
506,1124,"04/12/2004",2011,10,2519,-58.70323567,"Y","Y",0
788,1125,"26/08/2005",2011,11,2259,-38.07555261,"N","Y",1
943,1126,"18/01/2009",2011,11,1018,NA,"N","N",0
840,1127,"10/12/2007",2011,11,1423,51.52558837,"Y","Y",0
1066,1128,"31/10/2008",2011,11,1097,-59.15356367,"Y","Y",0
778,1129,"22/02/2004",2011,11,2811,30.29935939,"Y","Y",1
1085,1130,"20/09/2009",2011,11,776,-17.80782439,"N","N",0
1105,1131,"28/02/2010",2011,11,615,NA,"Y","N",0
907,1132,"14/10/2008",2011,11,1119,-42.78115217,"Y","Y",0
1089,1133,"08/12/2009",2011,11,700,NA,"N","N",0
1091,1134,"02/03/2010",2011,11,616,NA,"N","N",0
917,1135,"09/11/2008",2011,11,1094,-44.16930682,"N","N",0
242,1136,"03/09/2006",2011,11,1896,4.840923007,"N","Y",0
1025,1137,"19/09/2009",2011,11,787,NA,"N","N",0
1139,1138,"26/11/2009",2011,11,726,-52.37071502,"N","N",0
782,1139,"16/09/2004",2011,11,2624,-46.65456699,"N","Y",1
976,1140,"09/03/2010",2011,11,625,NA,"Y","N",0
969,1141,"16/12/2009",2011,12,716,54.78932317,"N","N",0
1072,1142,"17/03/2009",2011,12,1007,-88.94133963,"N","N",0
896,1143,"24/08/2008",2011,12,1214,-22.23632948,"N","N",0
1077,1144,"28/09/2010",2011,12,450,-86.87951897,"N","N",0
443,1145,"23/11/2003",2011,12,2956,-59.19151638,"N","Y",1
1161,1146,"17/11/2010",2012,1,411,17.70258041,"N","N",0
852,1147,"04/01/2008",2012,1,1461,-89.86763676,"N","N",0
883,1148,"18/08/2008",2012,1,1237,NA,"Y","N",0
1108,1149,"03/09/2010",2012,1,492,-32.97789454,"N","Y",1
182,1150,"30/01/2005",2012,1,2535,-4.931654287,"Y","Y",1
1115,1151,"16/08/2008",2012,1,1241,-38.48415212,"N","N",0
1041,1152,"05/12/2009",2012,1,770,-34.17044127,"N","N",1
882,1153,"14/08/2008",2012,1,1250,NA,"N","N",1
506,1154,"04/12/2004",2012,1,2599,-158.2665661,"Y","Y",1
1000,1155,"26/02/2010",2012,1,689,18.07475984,"N","N",0
950,1156,"29/01/2009",2012,1,1087,-91.56319156,"N","N",0
840,1157,"10/12/2007",2012,1,1504,-63.57969953,"Y","Y",1
1066,1158,"31/10/2008",2012,1,1178,NA,"Y","Y",1
1026,1159,"19/09/2009",2012,1,855,-47.44368591,"Y","N",0
788,1160,"26/08/2005",2012,1,2344,-47.41124858,"N","Y",1
1080,1161,"01/12/2008",2012,1,1152,NA,"N","N",1
965,1162,"21/09/2009",2012,2,872,42.99999711,"N","Y",1
782,1163,"16/09/2004",2012,2,2705,27.30663156,"N","Y",1
242,1164,"03/09/2006",2012,2,1994,0.69135163,"N","Y",1
1025,1165,"19/09/2009",2012,2,888,NA,"N","N",0
510,1166,"12/03/2005",2012,2,2542,53.37880648,"N","Y",1
959,1167,"22/02/2009",2012,2,1102,49.36714534,"N","N",0
907,1168,"14/10/2008",2012,3,1234,36.58611627,"Y","Y",0
969,1169,"16/12/2009",2012,3,806,91.17406067,"N","N",0
1043,1170,"05/12/2009",2012,3,818,41.21390735,"N","N",0
964,1171,"21/09/2009",2012,3,895,123.7184694,"N","N",0
506,1172,"04/12/2004",2012,3,2653,NA,"Y","Y",0
1192,1173,"30/01/2011",2012,3,407,75.11187876,"N","N",0
1139,1174,"26/11/2009",2012,3,839,NA,"N","N",0
1181,1175,"17/01/2011",2012,3,422,80.49840472,"N","N",1
967,1176,"16/12/2009",2012,3,820,NA,"N","N",1
1083,1177,"01/12/2008",2012,3,1200,NA,"N","N",0
1052,1178,"25/09/2009",2012,3,905,NA,"N","N",0
1056,1179,"04/12/2009",2012,3,835,72.83229993,"N","N",0
1165,1180,"28/11/2010",2012,3,479,53.64887702,"N","N",0
1054,1181,"25/09/2009",2012,3,909,NA,"N","N",0
1051,1182,"15/09/2009",2012,3,926,68.52346517,"N","N",0
1064,1183,"15/07/2010",2012,4,630,-4.365374592,"Y","N",0
510,1184,"12/03/2005",2012,8,2723,-13.00950126,"N","Y",0
1083,1185,"01/12/2008",2012,9,1375,NA,"N","Y",0
778,1186,"22/02/2004",2012,9,3123,-12.72144479,"Y","Y",0
506,1187,"04/12/2004",2012,9,2838,9.415037176,"Y","Y",0
1085,1188,"20/09/2009",2012,9,1091,88.90064628,"N","Y",1
967,1189,"16/12/2009",2012,9,1005,-27.85273176,"N","N",0
965,1190,"21/09/2009",2012,9,1092,12.35417773,"N","Y",1
907,1191,"14/10/2008",2012,9,1437,50.94968021,"Y","Y",0
782,1192,"16/09/2004",2012,9,2926,-16.00757894,"N","Y",0
947,1193,"22/01/2009",2012,9,1341,15.71027799,"Y","Y",0
882,1194,"14/08/2008",2012,9,1502,62.26630382,"Y","Y",0
1022,1195,"26/03/2010",2012,9,914,21.89027768,"Y","N",0
1066,1196,"31/10/2008",2012,9,1426,66.01283023,"Y","Y",1
443,1197,"23/11/2003",2012,9,3232,-7.898571313,"N","Y",1
510,1198,"12/03/2005",2012,9,2759,-14.52326849,"N","Y",0
1210,1199,"08/04/2011",2012,10,543,-6.638343376,"N","N",0
1026,1200,"19/09/2009",2012,10,1112,37.71773704,"Y","N",0
1080,1201,"01/12/2008",2012,10,1405,41.36107451,"N","Y",1
1161,1202,"17/11/2010",2012,10,692,18.93020073,"N","N",1
950,1203,"29/01/2009",2012,10,1351,65.23577141,"N","N",0
1192,1204,"30/01/2011",2012,10,627,58.42163277,"Y","N",1
995,1205,"02/10/2009",2012,10,1118,-0.930862734,"N","N",0
959,1206,"22/02/2009",2012,10,1341,-6.476743979,"N","N",0
1185,1207,"20/01/2011",2012,10,644,-45.66921472,"N","N",0
242,1208,"03/09/2006",2012,10,2245,-1.153000576,"N","Y",1
947,1209,"22/01/2009",2012,11,1392,115.314669,"Y","Y",0
1062,1210,"15/07/2010",2012,11,858,0.658166246,"Y","N",0
506,1211,"04/12/2004",2012,11,2907,53.85883069,"Y","Y",0
788,1212,"26/08/2005",2012,11,2642,-47.53108242,"N","Y",1
1066,1213,"31/10/2008",2012,11,1482,44.73126521,"Y","Y",0
967,1214,"16/12/2009",2012,11,1071,87.3157213,"N","N",0
443,1215,"23/11/2003",2012,11,3290,47.34469765,"N","Y",0
510,1216,"12/03/2005",2012,11,2816,-43.54174841,"N","Y",0
778,1217,"22/02/2004",2012,11,3200,-50.46183568,"Y","N",0
1080,1218,"01/12/2008",2012,11,1457,-7.500324877,"N","Y",0
1085,1219,"20/09/2009",2012,11,1165,90.05954707,"N","Y",0
943,1220,"18/01/2009",2012,11,1412,NA,"N","N",0
782,1221,"16/09/2004",2012,12,3004,-25.51276973,"N","Y",1
882,1222,"14/08/2008",2012,12,1583,50.25275559,"Y","Y",1
1139,1223,"26/11/2009",2012,12,1114,38.31187362,"N","Y",0
1185,1224,"20/01/2011",2012,12,694,-53.06911422,"N","N",0
907,1225,"14/10/2008",2012,12,1525,87.64254055,"Y","Y",1
1025,1226,"19/09/2009",2013,1,1207,NA,"N","Y",0
242,1227,"03/09/2006",2013,1,2323,NA,"N","Y",0
1054,1228,"25/09/2009",2013,1,1207,128.7441499,"N","N",0
852,1229,"04/01/2008",2013,1,1838,-2.168538569,"N","N",0
1056,1230,"04/12/2009",2013,1,1138,15.49093254,"N","N",0
1181,1231,"17/01/2011",2013,1,730,70.8924482,"Y","N",0
896,1232,"24/08/2008",2013,1,1607,-16.09418324,"N","N",0
1084,1233,"20/09/2009",2013,1,1217,-25.01887631,"N","N",0
1165,1234,"28/11/2010",2013,1,785,113.2699095,"N","N",0
1279,1235,"04/09/2011",2013,1,506,-12.60883044,"N","N",0
1226,1236,"01/08/2011",2013,1,540,NA,"N","N",0
976,1237,"09/03/2010",2013,1,1051,67.18230212,"Y","N",0
1281,1238,"22/01/2012",2013,1,368,32.59849988,"N","N",0
443,1239,"23/11/2003",2013,1,3350,-82.90913494,"N","Y",0
1234,1240,"28/02/2011",2013,1,697,41.07978392,"N","N",0
1043,1241,"05/12/2009",2013,1,1147,NA,"N","N",0
788,1242,"26/08/2005",2013,1,2713,-107.5484592,"Y","Y",0
964,1243,"21/09/2009",2013,1,1227,12.9316474,"N","N",0
1235,1244,"04/09/2011",2013,1,515,100.2242402,"N","N",0
917,1245,"09/11/2008",2013,2,1550,-1.471827991,"N","N",0
1163,1246,"17/11/2010",2013,2,813,3.323691939,"N","N",0
506,1247,"04/12/2004",2013,2,2988,-55.67785136,"Y","Y",0
1085,1248,"20/09/2009",2013,2,1237,10.05581347,"N","Y",0
1066,1249,"31/10/2008",2013,2,1566,6.146235087,"Y","Y",0
1228,1250,"15/08/2011",2013,2,554,-30.27300559,"N","N",0
943,1251,"18/01/2009",2013,2,1493,NA,"N","N",0
1041,1252,"05/12/2009",2013,2,1175,-14.37998471,"N","N",0
1167,1253,"28/11/2010",2013,2,821,116.6409772,"N","Y",0
1129,1254,"19/09/2010",2013,3,896,-12.41963217,"N","N",0
1026,1255,"19/09/2009",2013,3,1262,-67.3028536,"Y","N",0
1254,1256,"03/02/2011",2013,3,760,-10.68166365,"N","N",0
1166,1257,"28/11/2010",2013,3,830,43.944315,"Y","N",0
1128,1258,"30/04/2010",2013,3,1046,-23.8083248,"N","N",0
443,1259,"23/11/2003",2013,3,3396,-217.2463778,"N","Y",0
242,1260,"03/09/2006",2013,3,2382,-116.9322488,"N","Y",0
907,1261,"14/10/2008",2013,3,1619,-156.2302566,"Y","Y",0
1251,1262,"18/02/2012",2013,6,489,-4.841051444,"N","N",0
1166,1263,"28/11/2010",2013,7,949,70.96803083,"Y","Y",0
1085,1264,"20/09/2009",2013,7,1395,59.38545776,"N","Y",1
443,1265,"23/11/2003",2013,7,3535,-87.31819353,"N","Y",0
1128,1266,"30/04/2010",2013,8,1189,27.07712606,"N","Y",0
907,1267,"14/10/2008",2013,8,1753,-16.88696454,"Y","Y",0
1080,1268,"01/12/2008",2013,8,1721,87.22936501,"N","Y",0
852,1269,"04/01/2008",2013,8,2056,52.13367411,"N","Y",1
778,1270,"22/02/2004",2013,8,3469,-1.255767452,"Y","N",0
